task_id,language,objective,prompt_detail,correctness_before,correctness_after,runtime_before_mean_ms,runtime_after_mean_ms,memory_before_mean,memory_after_mean,runtime_improvement_ratio,memory_improvement_ratio,compile_error,test_error,timeout,compile_error_before,compile_error_after,test_error_before,test_error_after,timeout_before,timeout_after,runtime_before_std_ms,runtime_after_std_ms,runtime_before_cv,runtime_after_cv,memory_before_std,memory_after_std,memory_before_cv,memory_after_cv,baseline_code_path,raw_response_path,raw_response_json_path,cleaned_code_path,prompt_path,signature_valid,model_name,from_cache
0,cpp,runtime,minimal,1,1,212.1597822289914,27.122354740276933,2982707.2,2973286.4,7.822321633229444,1.003168480506957,0,0,0,0,0,0,0,0,0,0.3214259004074694,0.17284197884093308,0.0015150180539898145,0.006372675989826991,62022.81205563715,45506.78735016716,0.02079413361648007,0.015305214913089825,generated_code/baseline/cpp/0.cpp,results/raw_responses/runtime/minimal/cpp/0.txt,results/raw_responses/runtime/minimal/cpp/0.json,generated_code/optimized/runtime/minimal/cpp/0.cpp,prompts/runtime/minimal/cpp/0.txt,1,gpt-5.4,1
0,cpp,runtime,detailed,1,1,212.1597822289914,27.08964622579515,2982707.2,2965504.0,7.831766441710479,1.0058011049723758,0,0,0,0,0,0,0,0,0,0.3214259004074694,0.20257156206821403,0.0015150180539898145,0.0074778223524869245,62022.81205563715,57926.187514801975,0.02079413361648007,0.019533336496865953,generated_code/baseline/cpp/0.cpp,results/raw_responses/runtime/detailed/cpp/0.txt,results/raw_responses/runtime/detailed/cpp/0.json,generated_code/optimized/runtime/detailed/cpp/0.cpp,prompts/runtime/detailed/cpp/0.txt,1,gpt-5.4,1
0,cpp,memory,minimal,1,1,212.1597822289914,27.146256808191538,2982707.2,2972057.6,7.815434139891101,1.0035832414553474,0,0,0,0,0,0,0,0,0,0.3214259004074694,0.25449328596389914,0.0015150180539898145,0.009374894216984802,62022.81205563715,46988.10089373692,0.02079413361648007,0.01580995633925026,generated_code/baseline/cpp/0.cpp,results/raw_responses/memory/minimal/cpp/0.txt,results/raw_responses/memory/minimal/cpp/0.json,generated_code/optimized/memory/minimal/cpp/0.cpp,prompts/memory/minimal/cpp/0.txt,1,gpt-5.4,1
0,cpp,memory,detailed,1,1,212.1597822289914,27.16691675595939,2982707.2,3020390.4,7.80949064388956,0.9875237320314619,0,0,0,0,0,0,0,0,0,0.3214259004074694,0.0704741388162393,0.0015150180539898145,0.002594116198363951,62022.81205563715,68053.34135841123,0.02079413361648007,0.022531306336562064,generated_code/baseline/cpp/0.cpp,results/raw_responses/memory/detailed/cpp/0.txt,results/raw_responses/memory/detailed/cpp/0.json,generated_code/optimized/memory/detailed/cpp/0.cpp,prompts/memory/detailed/cpp/0.txt,1,gpt-5.4,1
0,cpp,balanced,minimal,1,1,212.1597822289914,27.23427303135395,2982707.2,2995814.4,7.7901760764731485,0.9956248290948866,0,0,0,0,0,0,0,0,0,0.3214259004074694,0.2141934743313163,0.0015150180539898145,0.007864850076399036,62022.81205563715,59142.73516239242,0.02079413361648007,0.019741788797861582,generated_code/baseline/cpp/0.cpp,results/raw_responses/balanced/minimal/cpp/0.txt,results/raw_responses/balanced/minimal/cpp/0.json,generated_code/optimized/balanced/minimal/cpp/0.cpp,prompts/balanced/minimal/cpp/0.txt,1,gpt-5.4,1
0,cpp,balanced,detailed,1,1,212.1597822289914,27.269171085208654,2982707.2,2994995.2,7.780206503749251,0.9958971553610503,0,0,0,0,0,0,0,0,0,0.3214259004074694,0.16428114264858015,0.0015150180539898145,0.006024427443549597,62022.81205563715,62142.918310759895,0.02079413361648007,0.020748920836587616,generated_code/baseline/cpp/0.cpp,results/raw_responses/balanced/detailed/cpp/0.txt,results/raw_responses/balanced/detailed/cpp/0.json,generated_code/optimized/balanced/detailed/cpp/0.cpp,prompts/balanced/detailed/cpp/0.txt,1,gpt-5.4,1
1,cpp,runtime,minimal,1,0,27.347440319135785,,3588096.0,,,,0,1,0,0,0,0,1,0,0,0.13660678313858252,,0.004995231054329968,,52169.31341528487,,0.014539553405283713,,generated_code/baseline/cpp/1.cpp,results/raw_responses/runtime/minimal/cpp/1.txt,results/raw_responses/runtime/minimal/cpp/1.json,generated_code/optimized/runtime/minimal/cpp/1.cpp,prompts/runtime/minimal/cpp/1.txt,1,gpt-5.4,1
1,cpp,runtime,detailed,1,0,27.347440319135785,,3588096.0,,,,0,1,0,0,0,0,1,0,0,0.13660678313858252,,0.004995231054329968,,52169.31341528487,,0.014539553405283713,,generated_code/baseline/cpp/1.cpp,results/raw_responses/runtime/detailed/cpp/1.txt,results/raw_responses/runtime/detailed/cpp/1.json,generated_code/optimized/runtime/detailed/cpp/1.cpp,prompts/runtime/detailed/cpp/1.txt,1,gpt-5.4,1
1,cpp,memory,minimal,1,0,27.347440319135785,,3588096.0,,,,0,1,0,0,0,0,1,0,0,0.13660678313858252,,0.004995231054329968,,52169.31341528487,,0.014539553405283713,,generated_code/baseline/cpp/1.cpp,results/raw_responses/memory/minimal/cpp/1.txt,results/raw_responses/memory/minimal/cpp/1.json,generated_code/optimized/memory/minimal/cpp/1.cpp,prompts/memory/minimal/cpp/1.txt,1,gpt-5.4,1
1,cpp,memory,detailed,1,0,27.347440319135785,,3588096.0,,,,0,1,0,0,0,0,1,0,0,0.13660678313858252,,0.004995231054329968,,52169.31341528487,,0.014539553405283713,,generated_code/baseline/cpp/1.cpp,results/raw_responses/memory/detailed/cpp/1.txt,results/raw_responses/memory/detailed/cpp/1.json,generated_code/optimized/memory/detailed/cpp/1.cpp,prompts/memory/detailed/cpp/1.txt,1,gpt-5.4,1
1,cpp,balanced,minimal,1,0,27.347440319135785,,3588096.0,,,,0,1,0,0,0,0,1,0,0,0.13660678313858252,,0.004995231054329968,,52169.31341528487,,0.014539553405283713,,generated_code/baseline/cpp/1.cpp,results/raw_responses/balanced/minimal/cpp/1.txt,results/raw_responses/balanced/minimal/cpp/1.json,generated_code/optimized/balanced/minimal/cpp/1.cpp,prompts/balanced/minimal/cpp/1.txt,1,gpt-5.4,1
1,cpp,balanced,detailed,1,0,27.347440319135785,,3588096.0,,,,0,1,0,0,0,0,1,0,0,0.13660678313858252,,0.004995231054329968,,52169.31341528487,,0.014539553405283713,,generated_code/baseline/cpp/1.cpp,results/raw_responses/balanced/detailed/cpp/1.txt,results/raw_responses/balanced/detailed/cpp/1.json,generated_code/optimized/balanced/detailed/cpp/1.cpp,prompts/balanced/detailed/cpp/1.txt,1,gpt-5.4,1
2,cpp,runtime,minimal,1,0,27.310987375676632,,1222656.0,,,,1,0,0,0,1,0,0,0,0,0.22174905668593337,,0.00811940826729043,,50581.868688295806,,0.04137048253007862,,generated_code/baseline/cpp/2.cpp,results/raw_responses/runtime/minimal/cpp/2.txt,results/raw_responses/runtime/minimal/cpp/2.json,generated_code/optimized/runtime/minimal/cpp/2.cpp,prompts/runtime/minimal/cpp/2.txt,1,gpt-5.4,1
2,cpp,runtime,detailed,1,0,27.310987375676632,,1222656.0,,,,1,0,0,0,1,0,0,0,0,0.22174905668593337,,0.00811940826729043,,50581.868688295806,,0.04137048253007862,,generated_code/baseline/cpp/2.cpp,results/raw_responses/runtime/detailed/cpp/2.txt,results/raw_responses/runtime/detailed/cpp/2.json,generated_code/optimized/runtime/detailed/cpp/2.cpp,prompts/runtime/detailed/cpp/2.txt,1,gpt-5.4,1
2,cpp,memory,minimal,1,0,27.310987375676632,,1222656.0,,,,1,0,0,0,1,0,0,0,0,0.22174905668593337,,0.00811940826729043,,50581.868688295806,,0.04137048253007862,,generated_code/baseline/cpp/2.cpp,results/raw_responses/memory/minimal/cpp/2.txt,results/raw_responses/memory/minimal/cpp/2.json,generated_code/optimized/memory/minimal/cpp/2.cpp,prompts/memory/minimal/cpp/2.txt,1,gpt-5.4,1
2,cpp,memory,detailed,1,0,27.310987375676632,,1222656.0,,,,1,0,0,0,1,0,0,0,0,0.22174905668593337,,0.00811940826729043,,50581.868688295806,,0.04137048253007862,,generated_code/baseline/cpp/2.cpp,results/raw_responses/memory/detailed/cpp/2.txt,results/raw_responses/memory/detailed/cpp/2.json,generated_code/optimized/memory/detailed/cpp/2.cpp,prompts/memory/detailed/cpp/2.txt,1,gpt-5.4,1
2,cpp,balanced,minimal,1,0,27.310987375676632,,1222656.0,,,,1,0,0,0,1,0,0,0,0,0.22174905668593337,,0.00811940826729043,,50581.868688295806,,0.04137048253007862,,generated_code/baseline/cpp/2.cpp,results/raw_responses/balanced/minimal/cpp/2.txt,results/raw_responses/balanced/minimal/cpp/2.json,generated_code/optimized/balanced/minimal/cpp/2.cpp,prompts/balanced/minimal/cpp/2.txt,1,gpt-5.4,1
2,cpp,balanced,detailed,1,0,27.310987375676632,,1222656.0,,,,1,0,0,0,1,0,0,0,0,0.22174905668593337,,0.00811940826729043,,50581.868688295806,,0.04137048253007862,,generated_code/baseline/cpp/2.cpp,results/raw_responses/balanced/detailed/cpp/2.txt,results/raw_responses/balanced/detailed/cpp/2.json,generated_code/optimized/balanced/detailed/cpp/2.cpp,prompts/balanced/detailed/cpp/2.txt,1,gpt-5.4,1
3,cpp,runtime,minimal,1,1,27.39631338045001,27.555808471515775,2973696.0,2988032.0,0.9942119248204736,0.9952021932830706,0,0,0,0,0,0,0,0,0,0.2163070668319838,0.14691082922553614,0.007895480819924493,0.005331392449522819,52062.00583492299,64250.50352764214,0.017507507773129125,0.02150261561042256,generated_code/baseline/cpp/3.cpp,results/raw_responses/runtime/minimal/cpp/3.txt,results/raw_responses/runtime/minimal/cpp/3.json,generated_code/optimized/runtime/minimal/cpp/3.cpp,prompts/runtime/minimal/cpp/3.txt,1,gpt-5.4,1
3,cpp,runtime,detailed,1,1,27.39631338045001,27.629389241337776,2973696.0,2986393.6,0.9915642050987125,0.9957481826909889,0,0,0,0,0,0,0,0,0,0.2163070668319838,0.22485895346722848,0.007895480819924493,0.008138397541224154,52062.00583492299,59933.31248646282,0.017507507773129125,0.02006879216673342,generated_code/baseline/cpp/3.cpp,results/raw_responses/runtime/detailed/cpp/3.txt,results/raw_responses/runtime/detailed/cpp/3.json,generated_code/optimized/runtime/detailed/cpp/3.cpp,prompts/runtime/detailed/cpp/3.txt,1,gpt-5.4,1
3,cpp,memory,minimal,1,1,27.39631338045001,27.577044256031513,2973696.0,3001139.2,0.9934463289864005,0.990855739047359,0,0,0,0,0,0,0,0,0,0.2163070668319838,0.23093951875010643,0.007895480819924493,0.008374339055556923,52062.00583492299,78243.24966666453,0.017507507773129125,0.026071183124949528,generated_code/baseline/cpp/3.cpp,results/raw_responses/memory/minimal/cpp/3.txt,results/raw_responses/memory/minimal/cpp/3.json,generated_code/optimized/memory/minimal/cpp/3.cpp,prompts/memory/minimal/cpp/3.txt,1,gpt-5.4,1
3,cpp,memory,detailed,1,1,27.39631338045001,27.695051673799753,2973696.0,3001548.8,0.9892132971308966,0.9907205240174674,0,0,0,0,0,0,0,0,0,0.2163070668319838,0.2679597520295033,0.007895480819924493,0.009675365664076382,52062.00583492299,57984.08476814996,0.017507507773129125,0.01931805498819475,generated_code/baseline/cpp/3.cpp,results/raw_responses/memory/detailed/cpp/3.txt,results/raw_responses/memory/detailed/cpp/3.json,generated_code/optimized/memory/detailed/cpp/3.cpp,prompts/memory/detailed/cpp/3.txt,1,gpt-5.4,1
3,cpp,balanced,minimal,1,1,27.39631338045001,27.662102598696947,2973696.0,2980249.6,0.9903915757199362,0.9978009895547003,0,0,0,0,0,0,0,0,0,0.2163070668319838,0.07109117539080531,0.007895480819924493,0.0025699845171622687,52062.00583492299,57609.94837545181,0.017507507773129125,0.019330578343321247,generated_code/baseline/cpp/3.cpp,results/raw_responses/balanced/minimal/cpp/3.txt,results/raw_responses/balanced/minimal/cpp/3.json,generated_code/optimized/balanced/minimal/cpp/3.cpp,prompts/balanced/minimal/cpp/3.txt,1,gpt-5.4,1
3,cpp,balanced,detailed,1,1,27.39631338045001,27.631168393418193,2973696.0,2979020.8,0.9915003589560792,0.9982125670287365,0,0,0,0,0,0,0,0,0,0.2163070668319838,0.2055388492209199,0.007895480819924493,0.007438659353611689,52062.00583492299,49831.861108241894,0.017507507773129125,0.01672759757442509,generated_code/baseline/cpp/3.cpp,results/raw_responses/balanced/detailed/cpp/3.txt,results/raw_responses/balanced/detailed/cpp/3.json,generated_code/optimized/balanced/detailed/cpp/3.cpp,prompts/balanced/detailed/cpp/3.txt,1,gpt-5.4,1
4,cpp,runtime,minimal,1,1,27.75750975124538,27.965554781258106,3004006.4,3001958.4,0.9925606685924875,1.0006822213125939,0,0,0,0,0,0,0,0,0,0.22155456375119642,0.20108814598751482,0.007981788198462438,0.007190565234996862,48587.454190470926,44554.65721809811,0.016174217934579276,0.014841863637450176,generated_code/baseline/cpp/4.cpp,results/raw_responses/runtime/minimal/cpp/4.txt,results/raw_responses/runtime/minimal/cpp/4.json,generated_code/optimized/runtime/minimal/cpp/4.cpp,prompts/runtime/minimal/cpp/4.txt,1,gpt-5.4,1
4,cpp,runtime,detailed,1,1,27.75750975124538,27.995739597827196,3004006.4,3017932.8,0.991490496411093,0.995385450597177,0,0,0,0,0,0,0,0,0,0.22155456375119642,0.18928728921515706,0.007981788198462438,0.006761289108070144,48587.454190470926,69318.06880172009,0.016174217934579276,0.022968725082851443,generated_code/baseline/cpp/4.cpp,results/raw_responses/runtime/detailed/cpp/4.txt,results/raw_responses/runtime/detailed/cpp/4.json,generated_code/optimized/runtime/detailed/cpp/4.cpp,prompts/runtime/detailed/cpp/4.txt,1,gpt-5.4,1
4,cpp,memory,minimal,1,1,27.75750975124538,27.853886922821403,3004006.4,3043737.6,0.9965399022462083,0.9869465751581213,0,0,0,0,0,0,0,0,0,0.22155456375119642,0.20170096108521868,0.007981788198462438,0.007241393692883844,48587.454190470926,63026.07006839842,0.016174217934579276,0.02070680142348618,generated_code/baseline/cpp/4.cpp,results/raw_responses/memory/minimal/cpp/4.txt,results/raw_responses/memory/minimal/cpp/4.json,generated_code/optimized/memory/minimal/cpp/4.cpp,prompts/memory/minimal/cpp/4.txt,1,gpt-5.4,1
4,cpp,memory,detailed,1,1,27.75750975124538,27.969100512564182,3004006.4,3016704.0,0.9924348385382021,0.9957909029192125,0,0,0,0,0,0,0,0,0,0.22155456375119642,0.3374137033765772,0.007981788198462438,0.012063802453175261,48587.454190470926,76902.33182420413,0.016174217934579276,0.02549217020437011,generated_code/baseline/cpp/4.cpp,results/raw_responses/memory/detailed/cpp/4.txt,results/raw_responses/memory/detailed/cpp/4.json,generated_code/optimized/memory/detailed/cpp/4.cpp,prompts/memory/detailed/cpp/4.txt,1,gpt-5.4,1
4,cpp,balanced,minimal,1,1,27.75750975124538,27.963201561942697,3004006.4,3019571.2,0.9926441966867893,0.9948453608247422,0,0,0,0,0,0,0,0,0,0.22155456375119642,0.1467151279779562,0.007981788198462438,0.005246721397510944,48587.454190470926,61114.49180531752,0.016174217934579276,0.02023946042581063,generated_code/baseline/cpp/4.cpp,results/raw_responses/balanced/minimal/cpp/4.txt,results/raw_responses/balanced/minimal/cpp/4.json,generated_code/optimized/balanced/minimal/cpp/4.cpp,prompts/balanced/minimal/cpp/4.txt,1,gpt-5.4,1
4,cpp,balanced,detailed,1,1,27.75750975124538,28.110623406246305,3004006.4,2998681.6,0.9874384267507045,1.001775713700314,0,0,0,0,0,0,0,0,0,0.22155456375119642,0.26930847251282475,0.007981788198462438,0.009580309501531126,48587.454190470926,39213.83752141016,0.016174217934579276,0.013077026090869455,generated_code/baseline/cpp/4.cpp,results/raw_responses/balanced/detailed/cpp/4.txt,results/raw_responses/balanced/detailed/cpp/4.json,generated_code/optimized/balanced/detailed/cpp/4.cpp,prompts/balanced/detailed/cpp/4.txt,1,gpt-5.4,1
5,cpp,runtime,minimal,1,1,28.067833092063665,28.283282602205873,3230105.6,3131392.0,0.9923824432555292,1.0315238718116417,0,0,0,0,0,0,0,0,0,0.22978625201243574,0.14796749414628826,0.008186818385969706,0.005231623790894342,57996.94297537491,59927.091465843354,0.01795512288371467,0.0191375246107301,generated_code/baseline/cpp/5.cpp,results/raw_responses/runtime/minimal/cpp/5.txt,results/raw_responses/runtime/minimal/cpp/5.json,generated_code/optimized/runtime/minimal/cpp/5.cpp,prompts/runtime/minimal/cpp/5.txt,1,gpt-5.4,1
5,cpp,runtime,detailed,1,1,28.067833092063665,28.39829004369676,3230105.6,3130163.2,0.9883634912128646,1.03192881444648,0,0,0,0,0,0,0,0,0,0.22978625201243574,0.4964672183718596,0.008186818385969706,0.01748229268762098,57996.94297537491,62977.24876810673,0.01795512288371467,0.020119477721834672,generated_code/baseline/cpp/5.cpp,results/raw_responses/runtime/detailed/cpp/5.txt,results/raw_responses/runtime/detailed/cpp/5.json,generated_code/optimized/runtime/detailed/cpp/5.cpp,prompts/runtime/detailed/cpp/5.txt,1,gpt-5.4,1
5,cpp,memory,minimal,1,1,28.067833092063665,28.284945618361235,3230105.6,3134259.2,0.9923240960323209,1.0305802404600104,0,0,0,0,0,0,0,0,0,0.22978625201243574,0.20296366974838007,0.008186818385969706,0.007175678273767858,57996.94297537491,43210.157686461745,0.01795512288371467,0.013786402122218145,generated_code/baseline/cpp/5.cpp,results/raw_responses/memory/minimal/cpp/5.txt,results/raw_responses/memory/minimal/cpp/5.json,generated_code/optimized/memory/minimal/cpp/5.cpp,prompts/memory/minimal/cpp/5.txt,1,gpt-5.4,1
5,cpp,memory,detailed,1,1,28.067833092063665,28.289916645735502,3230105.6,3147776.0,0.9921497275353296,1.0261548471047495,0,0,0,0,0,0,0,0,0,0.22978625201243574,0.32454015511042766,0.008186818385969706,0.01147193748127744,57996.94297537491,54107.524356599424,0.01795512288371467,0.01718912792924256,generated_code/baseline/cpp/5.cpp,results/raw_responses/memory/detailed/cpp/5.txt,results/raw_responses/memory/detailed/cpp/5.json,generated_code/optimized/memory/detailed/cpp/5.cpp,prompts/memory/detailed/cpp/5.txt,1,gpt-5.4,1
5,cpp,balanced,minimal,1,1,28.067833092063665,28.244244307279587,3230105.6,3155558.4,0.9937540826620574,1.0236240913811008,0,0,0,0,0,0,0,0,0,0.22978625201243574,0.30208924731015135,0.008186818385969706,0.010695603820148652,57996.94297537491,46429.36401124711,0.01795512288371467,0.014713517585745557,generated_code/baseline/cpp/5.cpp,results/raw_responses/balanced/minimal/cpp/5.txt,results/raw_responses/balanced/minimal/cpp/5.json,generated_code/optimized/balanced/minimal/cpp/5.cpp,prompts/balanced/minimal/cpp/5.txt,1,gpt-5.4,1
5,cpp,balanced,detailed,1,1,28.067833092063665,28.26574663631618,3230105.6,3176448.0,0.9929981136957396,1.0168923275306254,0,0,0,0,0,0,0,0,0,0.22978625201243574,0.18757622824350081,0.008186818385969706,0.00663616746647338,57996.94297537491,56335.51301503046,0.01795512288371467,0.017735380215583716,generated_code/baseline/cpp/5.cpp,results/raw_responses/balanced/detailed/cpp/5.txt,results/raw_responses/balanced/detailed/cpp/5.json,generated_code/optimized/balanced/detailed/cpp/5.cpp,prompts/balanced/detailed/cpp/5.txt,1,gpt-5.4,1
6,cpp,runtime,minimal,1,1,28.22370450012386,28.490991098806262,4768153.6,4764467.2,0.9906185573623796,1.0007737276478679,0,0,0,0,0,0,0,0,0,0.22608308504114855,0.27097418944558394,0.008010397254554462,0.009510872700280946,66396.48427640327,53502.95203652059,0.013924988548272284,0.011229577157445976,generated_code/baseline/cpp/6.cpp,results/raw_responses/runtime/minimal/cpp/6.txt,results/raw_responses/runtime/minimal/cpp/6.json,generated_code/optimized/runtime/minimal/cpp/6.cpp,prompts/runtime/minimal/cpp/6.txt,1,gpt-5.4,1
6,cpp,runtime,detailed,1,1,28.22370450012386,28.40546015650034,4768153.6,4730880.0,0.9936013831363726,1.0078787878787878,0,0,0,0,0,0,0,0,0,0.22608308504114855,0.5170684352106423,0.008010397254554462,0.018203135325456636,66396.48427640327,72965.53897103298,0.013924988548272284,0.015423248734069132,generated_code/baseline/cpp/6.cpp,results/raw_responses/runtime/detailed/cpp/6.txt,results/raw_responses/runtime/detailed/cpp/6.json,generated_code/optimized/runtime/detailed/cpp/6.cpp,prompts/runtime/detailed/cpp/6.txt,1,gpt-5.4,1
6,cpp,memory,minimal,1,1,28.22370450012386,46.64004426449537,4768153.6,4744396.8,0.6051388875205054,1.0050073383406717,0,0,0,0,0,0,0,0,0,0.22608308504114855,0.25219457789181776,0.008010397254554462,0.0054072542569133086,66396.48427640327,71911.73208686698,0.013924988548272284,0.015157191760787584,generated_code/baseline/cpp/6.cpp,results/raw_responses/memory/minimal/cpp/6.txt,results/raw_responses/memory/minimal/cpp/6.json,generated_code/optimized/memory/minimal/cpp/6.cpp,prompts/memory/minimal/cpp/6.txt,1,gpt-5.4,1
6,cpp,memory,detailed,1,1,28.22370450012386,28.46151404082775,4768153.6,4807475.2,0.991644522481736,0.9918207378376075,0,0,0,0,0,0,0,0,0,0.22608308504114855,0.12231331185633607,0.008010397254554462,0.004297498428259258,66396.48427640327,31553.67748527015,0.013924988548272284,0.006563461312347518,generated_code/baseline/cpp/6.cpp,results/raw_responses/memory/detailed/cpp/6.txt,results/raw_responses/memory/detailed/cpp/6.json,generated_code/optimized/memory/detailed/cpp/6.cpp,prompts/memory/detailed/cpp/6.txt,1,gpt-5.4,1
6,cpp,balanced,minimal,1,1,28.22370450012386,28.20649677887559,4768153.6,4697702.4,1.0006100623336236,1.0149969482954049,0,0,0,0,0,0,0,0,0,0.22608308504114855,0.29675479375047864,0.008010397254554462,0.010520795832140497,66396.48427640327,72464.35119759846,0.013924988548272284,0.015425487829454342,generated_code/baseline/cpp/6.cpp,results/raw_responses/balanced/minimal/cpp/6.txt,results/raw_responses/balanced/minimal/cpp/6.json,generated_code/optimized/balanced/minimal/cpp/6.cpp,prompts/balanced/minimal/cpp/6.txt,1,gpt-5.4,1
6,cpp,balanced,detailed,1,1,28.22370450012386,28.290003910660744,4768153.6,4739891.2,0.9976564368550016,1.005962668510197,0,0,0,0,0,0,0,0,0,0.22608308504114855,0.33809574813515775,0.008010397254554462,0.01195106756446048,66396.48427640327,74201.81577412899,0.013924988548272284,0.015654750846206975,generated_code/baseline/cpp/6.cpp,results/raw_responses/balanced/detailed/cpp/6.txt,results/raw_responses/balanced/detailed/cpp/6.json,generated_code/optimized/balanced/detailed/cpp/6.cpp,prompts/balanced/detailed/cpp/6.txt,1,gpt-5.4,1
7,cpp,runtime,minimal,1,1,28.546481672674417,28.504773415625095,3471360.0,3456614.4,1.001463202546506,1.004265908282972,0,0,0,0,0,0,0,0,0,0.3588803870669878,0.578979931307406,0.012571790498810203,0.020311683340378143,51747.75441612043,94404.67971828044,0.014907054991738231,0.02731131355533335,generated_code/baseline/cpp/7.cpp,results/raw_responses/runtime/minimal/cpp/7.txt,results/raw_responses/runtime/minimal/cpp/7.json,generated_code/optimized/runtime/minimal/cpp/7.cpp,prompts/runtime/minimal/cpp/7.txt,1,gpt-5.4,1
7,cpp,runtime,detailed,1,1,28.546481672674417,28.474854631349444,3471360.0,3503308.8,1.0025154488847194,0.9908803928446159,0,0,0,0,0,0,0,0,0,0.3588803870669878,0.3360695596033717,0.012571790498810203,0.01180232749049315,51747.75441612043,64620.80982469966,0.014907054991738231,0.018445650530349956,generated_code/baseline/cpp/7.cpp,results/raw_responses/runtime/detailed/cpp/7.txt,results/raw_responses/runtime/detailed/cpp/7.json,generated_code/optimized/runtime/detailed/cpp/7.cpp,prompts/runtime/detailed/cpp/7.txt,1,gpt-5.4,1
7,cpp,memory,minimal,1,1,28.546481672674417,28.349269088357687,3471360.0,3481190.4,1.006956531531803,0.9971761383692199,0,0,0,0,0,0,0,0,0,0.3588803870669878,0.22630514890459205,0.012571790498810203,0.007982750743917053,51747.75441612043,29816.20422671016,0.014907054991738231,0.00856494497592265,generated_code/baseline/cpp/7.cpp,results/raw_responses/memory/minimal/cpp/7.txt,results/raw_responses/memory/minimal/cpp/7.json,generated_code/optimized/memory/minimal/cpp/7.cpp,prompts/memory/minimal/cpp/7.txt,1,gpt-5.4,1
7,cpp,memory,detailed,1,1,28.546481672674417,28.54109271429479,3471360.0,3488563.2,1.000188814017514,0.9950686861570975,0,0,0,0,0,0,0,0,0,0.3588803870669878,0.4279292651360604,0.012571790498810203,0.014993443643513068,51747.75441612043,71807.96704297124,0.014907054991738231,0.020583822888165317,generated_code/baseline/cpp/7.cpp,results/raw_responses/memory/detailed/cpp/7.txt,results/raw_responses/memory/detailed/cpp/7.json,generated_code/optimized/memory/detailed/cpp/7.cpp,prompts/memory/detailed/cpp/7.txt,1,gpt-5.4,1
7,cpp,balanced,minimal,1,1,28.546481672674417,28.53672169148922,3471360.0,3469721.6,1.000342014800814,1.0004721992680912,0,0,0,0,0,0,0,0,0,0.3588803870669878,0.23730546583471188,0.012571790498810203,0.008315792837040765,51747.75441612043,23918.6760837635,0.014907054991738231,0.006893543298621855,generated_code/baseline/cpp/7.cpp,results/raw_responses/balanced/minimal/cpp/7.txt,results/raw_responses/balanced/minimal/cpp/7.json,generated_code/optimized/balanced/minimal/cpp/7.cpp,prompts/balanced/minimal/cpp/7.txt,1,gpt-5.4,1
7,cpp,balanced,detailed,1,1,28.546481672674417,28.982688253745437,3471360.0,3477504.0,0.9849494092041429,0.9982332155477032,0,0,0,0,0,0,0,0,0,0.3588803870669878,0.16847637171720534,0.012571790498810203,0.005813000169003754,51747.75441612043,40594.278392677734,0.014907054991738231,0.011673395168683555,generated_code/baseline/cpp/7.cpp,results/raw_responses/balanced/detailed/cpp/7.txt,results/raw_responses/balanced/detailed/cpp/7.json,generated_code/optimized/balanced/detailed/cpp/7.cpp,prompts/balanced/detailed/cpp/7.txt,1,gpt-5.4,1
8,cpp,runtime,minimal,1,1,29.011239344254136,28.899567760527134,3131801.6,3105996.8,1.0038641264344281,1.008308057497033,0,0,0,0,0,0,0,0,0,0.33732671261274394,0.4155916573583962,0.011627449231311577,0.014380549245654729,59987.71889719502,63043.81389478273,0.019154380308508374,0.020297449725248506,generated_code/baseline/cpp/8.cpp,results/raw_responses/runtime/minimal/cpp/8.txt,results/raw_responses/runtime/minimal/cpp/8.json,generated_code/optimized/runtime/minimal/cpp/8.cpp,prompts/runtime/minimal/cpp/8.txt,1,gpt-5.4,1
8,cpp,runtime,detailed,1,1,29.011239344254136,29.0543332695961,3131801.6,3135488.0,0.9985167814748288,0.9988242978445461,0,0,0,0,0,0,0,0,0,0.33732671261274394,0.2576253354245891,0.011627449231311577,0.008867019354189796,59987.71889719502,68708.96716505707,0.019154380308508374,0.021913324868427838,generated_code/baseline/cpp/8.cpp,results/raw_responses/runtime/detailed/cpp/8.txt,results/raw_responses/runtime/detailed/cpp/8.json,generated_code/optimized/runtime/detailed/cpp/8.cpp,prompts/runtime/detailed/cpp/8.txt,1,gpt-5.4,1
8,cpp,memory,minimal,1,1,29.011239344254136,28.872034791857004,3131801.6,3060121.6,1.004821431998149,1.0234239057689734,0,0,0,0,0,0,0,0,0,0.33732671261274394,0.23461902373307789,0.011627449231311577,0.008126168641194947,59987.71889719502,51502.21208453089,0.019154380308508374,0.016830119458171495,generated_code/baseline/cpp/8.cpp,results/raw_responses/memory/minimal/cpp/8.txt,results/raw_responses/memory/minimal/cpp/8.json,generated_code/optimized/memory/minimal/cpp/8.cpp,prompts/memory/minimal/cpp/8.txt,1,gpt-5.4,1
8,cpp,memory,detailed,1,0,29.011239344254136,,3131801.6,,,,1,0,0,0,1,0,0,0,0,0.33732671261274394,,0.011627449231311577,,59987.71889719502,,0.019154380308508374,,generated_code/baseline/cpp/8.cpp,results/raw_responses/memory/detailed/cpp/8.txt,results/raw_responses/memory/detailed/cpp/8.json,generated_code/optimized/memory/detailed/cpp/8.cpp,prompts/memory/detailed/cpp/8.txt,1,gpt-5.4,1
