task_id,language,objective,prompt_detail,variant,repetition_index,runtime_milliseconds,peak_memory_bytes,returncode,stdout,stderr,correctness_pass,compile_error,test_error,timeout,source_path
44,cpp,memory,minimal,after,6,35.378886852413416,3043328,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/44.cpp
44,cpp,memory,minimal,after,7,36.644070874899626,3330048,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/44.cpp
44,cpp,memory,minimal,after,8,35.21958598867059,3125248,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/44.cpp
44,cpp,memory,minimal,after,9,36.127880215644836,3325952,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/44.cpp
44,cpp,memory,minimal,after,10,35.67746840417385,3293184,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/44.cpp
44,cpp,memory,detailed,after,1,35.74489802122116,2842624,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/44.cpp
44,cpp,memory,detailed,after,2,36.39882104471326,2830336,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/44.cpp
44,cpp,memory,detailed,after,3,36.655650939792395,2846720,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/44.cpp
44,cpp,memory,detailed,after,4,34.93748512119055,2859008,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/44.cpp
44,cpp,memory,detailed,after,5,34.93587486445904,2846720,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/44.cpp
44,cpp,memory,detailed,after,6,36.178058944642544,2838528,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/44.cpp
44,cpp,memory,detailed,after,7,36.60365100950003,2998272,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/44.cpp
44,cpp,memory,detailed,after,8,34.39910290762782,2834432,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/44.cpp
44,cpp,memory,detailed,after,9,36.6590810008347,2834432,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/44.cpp
44,cpp,memory,detailed,after,10,36.784572061151266,2772992,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/44.cpp
44,cpp,balanced,minimal,after,1,36.55008086934686,3039232,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/44.cpp
44,cpp,balanced,minimal,after,2,36.91792208701372,2842624,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/44.cpp
44,cpp,balanced,minimal,after,3,34.560383297502995,2863104,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/44.cpp
44,cpp,balanced,minimal,after,4,34.791023936122656,2846720,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/44.cpp
44,cpp,balanced,minimal,after,5,34.979775082319975,2846720,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/44.cpp
44,cpp,balanced,minimal,after,6,34.68517307192087,3035136,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/44.cpp
44,cpp,balanced,minimal,after,7,36.77798109129071,2908160,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/44.cpp
44,cpp,balanced,minimal,after,8,36.719001829624176,2838528,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/44.cpp
44,cpp,balanced,minimal,after,9,37.030942272394896,2846720,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/44.cpp
44,cpp,balanced,minimal,after,10,36.88348224386573,2842624,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/44.cpp
45,cpp,,,before,1,36.68215172365308,3887104,0,"4.999e+07
4.999e+07
500000
4999.5
4999.5
",,1,0,0,0,generated_code/baseline/cpp/45.cpp
45,cpp,,,before,2,34.85088516026735,4026368,0,"4.999e+07
4.999e+07
500000
4999.5
4999.5
",,1,0,0,0,generated_code/baseline/cpp/45.cpp
45,cpp,,,before,3,36.489090882241726,3883008,0,"4.999e+07
4.999e+07
500000
4999.5
4999.5
",,1,0,0,0,generated_code/baseline/cpp/45.cpp
45,cpp,,,before,4,37.077752873301506,3919872,0,"4.999e+07
4.999e+07
500000
4999.5
4999.5
",,1,0,0,0,generated_code/baseline/cpp/45.cpp
45,cpp,,,before,5,35.19223676994443,3915776,0,"4.999e+07
4.999e+07
500000
4999.5
4999.5
",,1,0,0,0,generated_code/baseline/cpp/45.cpp
45,cpp,,,before,6,36.7118208669126,3837952,0,"4.999e+07
4.999e+07
500000
4999.5
4999.5
",,1,0,0,0,generated_code/baseline/cpp/45.cpp
45,cpp,,,before,7,36.72824101522565,3919872,0,"4.999e+07
4.999e+07
500000
4999.5
4999.5
",,1,0,0,0,generated_code/baseline/cpp/45.cpp
45,cpp,,,before,8,35.85281828418374,3833856,0,"4.999e+07
4.999e+07
500000
4999.5
4999.5
",,1,0,0,0,generated_code/baseline/cpp/45.cpp
45,cpp,,,before,9,36.548880860209465,3842048,0,"4.999e+07
4.999e+07
500000
4999.5
4999.5
",,1,0,0,0,generated_code/baseline/cpp/45.cpp
45,cpp,,,before,10,36.69381141662598,3837952,0,"4.999e+07
4.999e+07
500000
4999.5
4999.5
",,1,0,0,0,generated_code/baseline/cpp/45.cpp
46,cpp,,,before,1,36.47780092433095,2813952,0,,,1,0,0,0,generated_code/baseline/cpp/46.cpp
46,cpp,,,before,2,36.623931024223566,2818048,0,,,1,0,0,0,generated_code/baseline/cpp/46.cpp
46,cpp,,,before,3,36.2153802998364,2809856,0,,,1,0,0,0,generated_code/baseline/cpp/46.cpp
46,cpp,,,before,4,36.495501175522804,2822144,0,,,1,0,0,0,generated_code/baseline/cpp/46.cpp
46,cpp,,,before,5,35.632627084851265,2830336,0,,,1,0,0,0,generated_code/baseline/cpp/46.cpp
46,cpp,,,before,6,35.067175049334764,2805760,0,,,1,0,0,0,generated_code/baseline/cpp/46.cpp
46,cpp,,,before,7,34.72703415900469,2809856,0,,,1,0,0,0,generated_code/baseline/cpp/46.cpp
46,cpp,,,before,8,34.8152038641274,2801664,0,,,1,0,0,0,generated_code/baseline/cpp/46.cpp
46,cpp,,,before,9,35.49262695014477,2805760,0,,,1,0,0,0,generated_code/baseline/cpp/46.cpp
46,cpp,,,before,10,34.89471506327391,2904064,0,,,1,0,0,0,generated_code/baseline/cpp/46.cpp
46,cpp,runtime,minimal,after,1,36.4584899507463,1302528,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/46.cpp
46,cpp,runtime,minimal,after,2,35.22140625864267,1241088,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/46.cpp
46,cpp,runtime,minimal,after,3,34.989495761692524,1212416,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/46.cpp
46,cpp,runtime,minimal,after,4,36.57847084105015,1306624,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/46.cpp
46,cpp,runtime,minimal,after,5,36.807922180742025,1306624,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/46.cpp
46,cpp,runtime,minimal,after,6,35.13181582093239,1208320,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/46.cpp
46,cpp,runtime,minimal,after,7,36.559590604156256,1236992,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/46.cpp
46,cpp,runtime,minimal,after,8,36.711550783365965,1232896,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/46.cpp
46,cpp,runtime,minimal,after,9,34.98766478151083,1155072,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/46.cpp
46,cpp,runtime,minimal,after,10,36.01771919056773,1232896,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/46.cpp
46,cpp,runtime,detailed,after,1,39.68505188822746,1269760,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/46.cpp
46,cpp,runtime,detailed,after,2,35.43998673558235,1306624,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/46.cpp
46,cpp,runtime,detailed,after,3,36.880230996757746,1155072,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/46.cpp
46,cpp,runtime,detailed,after,4,35.66977707669139,1302528,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/46.cpp
46,cpp,runtime,detailed,after,5,37.261752877384424,1155072,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/46.cpp
46,cpp,runtime,detailed,after,6,37.202793173491955,1146880,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/46.cpp
46,cpp,runtime,detailed,after,7,35.261127166450024,1302528,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/46.cpp
46,cpp,runtime,detailed,after,8,35.89874925091863,1306624,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/46.cpp
46,cpp,runtime,detailed,after,9,38.06624608114362,1236992,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/46.cpp
46,cpp,runtime,detailed,after,10,35.629377234727144,1236992,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/46.cpp
46,cpp,memory,minimal,after,1,37.51101437956095,1236992,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/46.cpp
46,cpp,memory,minimal,after,2,35.183316096663475,1306624,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/46.cpp
46,cpp,memory,minimal,after,3,37.18967270106077,1302528,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/46.cpp
46,cpp,memory,minimal,after,4,37.222063168883324,1146880,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/46.cpp
46,cpp,memory,minimal,after,5,37.17648424208164,1232896,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/46.cpp
46,cpp,memory,minimal,after,6,35.08330602198839,1150976,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/46.cpp
46,cpp,memory,minimal,after,7,37.66161482781172,1212416,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/46.cpp
46,cpp,memory,minimal,after,8,37.33902424573898,1155072,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/46.cpp
46,cpp,memory,minimal,after,9,37.63941489160061,1236992,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/46.cpp
46,cpp,memory,minimal,after,10,37.55868412554264,1269760,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/46.cpp
46,cpp,memory,detailed,after,1,37.03973302617669,1232896,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/46.cpp
46,cpp,memory,detailed,after,2,36.80428164079785,1150976,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/46.cpp
46,cpp,memory,detailed,after,3,34.99503480270505,1269760,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/46.cpp
46,cpp,memory,detailed,after,4,35.57418705895543,1150976,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/46.cpp
46,cpp,memory,detailed,after,5,35.16988689079881,1306624,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/46.cpp
46,cpp,memory,detailed,after,6,34.92342494428158,1306624,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/46.cpp
46,cpp,memory,detailed,after,7,37.710176315158606,1236992,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/46.cpp
46,cpp,memory,detailed,after,8,36.12803900614381,1208320,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/46.cpp
46,cpp,memory,detailed,after,9,35.40895599871874,1236992,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/46.cpp
46,cpp,memory,detailed,after,10,37.5607842579484,1302528,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/46.cpp
46,cpp,balanced,minimal,after,1,35.41035624220967,1236992,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/46.cpp
46,cpp,balanced,minimal,after,2,37.59237378835678,1155072,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/46.cpp
46,cpp,balanced,minimal,after,3,35.67810729146004,1236992,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/46.cpp
46,cpp,balanced,minimal,after,4,36.90600208938122,1269760,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/46.cpp
46,cpp,balanced,minimal,after,5,35.04063608124852,1236992,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/46.cpp
46,cpp,balanced,minimal,after,6,35.10807501152158,1142784,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/46.cpp
46,cpp,balanced,minimal,after,7,36.95353213697672,1208320,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/46.cpp
46,cpp,balanced,minimal,after,8,35.57434678077698,1150976,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/46.cpp
46,cpp,balanced,minimal,after,9,36.8668120354414,1236992,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/46.cpp
46,cpp,balanced,minimal,after,10,35.17104731872678,1155072,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/46.cpp
46,cpp,balanced,detailed,after,1,35.855148918926716,1269760,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/46.cpp
46,cpp,balanced,detailed,after,2,35.425636917352676,1306624,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/46.cpp
46,cpp,balanced,detailed,after,3,35.05777521058917,1302528,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/46.cpp
46,cpp,balanced,detailed,after,4,37.594323977828026,1302528,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/46.cpp
46,cpp,balanced,detailed,after,5,37.0841221883893,1273856,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/46.cpp
46,cpp,balanced,detailed,after,6,37.39880304783583,1302528,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/46.cpp
46,cpp,balanced,detailed,after,7,37.32938412576914,1236992,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/46.cpp
46,cpp,balanced,detailed,after,8,36.91765200346708,1232896,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/46.cpp
46,cpp,balanced,detailed,after,9,35.22842610254884,1155072,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/46.cpp
46,cpp,balanced,detailed,after,10,36.71169187873602,1306624,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/46.cpp
47,cpp,,,before,1,35.31733574345708,3387392,0,,,1,0,0,0,generated_code/baseline/cpp/47.cpp
47,cpp,,,before,2,36.04154894128442,3207168,0,,,1,0,0,0,generated_code/baseline/cpp/47.cpp
47,cpp,,,before,3,35.122886300086975,3395584,0,,,1,0,0,0,generated_code/baseline/cpp/47.cpp
47,cpp,,,before,4,36.41788009554148,3264512,0,,,1,0,0,0,generated_code/baseline/cpp/47.cpp
47,cpp,,,before,5,35.639068111777306,3403776,0,,,1,0,0,0,generated_code/baseline/cpp/47.cpp
47,cpp,,,before,6,35.28012614697218,3133440,0,,,1,0,0,0,generated_code/baseline/cpp/47.cpp
47,cpp,,,before,7,36.552419885993004,3260416,0,,,1,0,0,0,generated_code/baseline/cpp/47.cpp
47,cpp,,,before,8,36.939552053809166,3309568,0,,,1,0,0,0,generated_code/baseline/cpp/47.cpp
47,cpp,,,before,9,36.649380810558796,3186688,0,,,1,0,0,0,generated_code/baseline/cpp/47.cpp
47,cpp,,,before,10,35.13058554381132,3387392,0,,,1,0,0,0,generated_code/baseline/cpp/47.cpp
48,cpp,,,before,1,35.46591708436608,3072000,0,,,1,0,0,0,generated_code/baseline/cpp/48.cpp
48,cpp,,,before,2,36.93601209670305,3112960,0,,,1,0,0,0,generated_code/baseline/cpp/48.cpp
48,cpp,,,before,3,37.602405063807964,3055616,0,,,1,0,0,0,generated_code/baseline/cpp/48.cpp
48,cpp,,,before,4,35.35665664821863,3006464,0,,,1,0,0,0,generated_code/baseline/cpp/48.cpp
48,cpp,,,before,5,35.58122692629695,3112960,0,,,1,0,0,0,generated_code/baseline/cpp/48.cpp
48,cpp,,,before,6,37.33353316783905,2985984,0,,,1,0,0,0,generated_code/baseline/cpp/48.cpp
48,cpp,,,before,7,37.14881278574467,3076096,0,,,1,0,0,0,generated_code/baseline/cpp/48.cpp
48,cpp,,,before,8,37.3273640871048,3129344,0,,,1,0,0,0,generated_code/baseline/cpp/48.cpp
48,cpp,,,before,9,37.35826397314668,3137536,0,,,1,0,0,0,generated_code/baseline/cpp/48.cpp
48,cpp,,,before,10,36.47919092327356,3112960,0,,,1,0,0,0,generated_code/baseline/cpp/48.cpp
48,cpp,runtime,minimal,after,1,36.952832248061895,3158016,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/48.cpp
48,cpp,runtime,minimal,after,2,36.47753968834877,3117056,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/48.cpp
48,cpp,runtime,minimal,after,3,36.16463905200362,2924544,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/48.cpp
48,cpp,runtime,minimal,after,4,37.588784005492926,2961408,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/48.cpp
48,cpp,runtime,minimal,after,5,37.09679190069437,3031040,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/48.cpp
48,cpp,runtime,minimal,after,6,36.04760905727744,3022848,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/48.cpp
48,cpp,runtime,minimal,after,7,36.53348097577691,2965504,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/48.cpp
48,cpp,runtime,minimal,after,8,36.497270222753286,3026944,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/48.cpp
48,cpp,runtime,minimal,after,9,36.66770085692406,3121152,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/48.cpp
48,cpp,runtime,minimal,after,10,35.17713584005833,3047424,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/48.cpp
48,cpp,runtime,detailed,after,1,37.479633931070566,2990080,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/48.cpp
48,cpp,runtime,detailed,after,2,35.2356662042439,3158016,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/48.cpp
48,cpp,runtime,detailed,after,3,37.16521291062236,3026944,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/48.cpp
48,cpp,runtime,detailed,after,4,35.2246961556375,3158016,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/48.cpp
48,cpp,runtime,detailed,after,5,35.25278577581048,3096576,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/48.cpp
48,cpp,runtime,detailed,after,6,35.882069263607264,3096576,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/48.cpp
48,cpp,runtime,detailed,after,7,36.102058831602335,3026944,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/48.cpp
48,cpp,runtime,detailed,after,8,37.50033397227526,2961408,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/48.cpp
48,cpp,runtime,detailed,after,9,37.40544430911541,3022848,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/48.cpp
48,cpp,runtime,detailed,after,10,35.23837588727474,3031040,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/48.cpp
48,cpp,memory,minimal,after,1,37.19576308503747,3051520,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/48.cpp
48,cpp,memory,minimal,after,2,36.41883097589016,3055616,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/48.cpp
48,cpp,memory,minimal,after,3,37.38859388977289,3035136,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/48.cpp
48,cpp,memory,minimal,after,4,37.595363799482584,2895872,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/48.cpp
48,cpp,memory,minimal,after,5,37.433893885463476,3051520,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/48.cpp
48,cpp,memory,minimal,after,6,37.64692507684231,3035136,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/48.cpp
48,cpp,memory,minimal,after,7,37.254834081977606,2961408,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/48.cpp
48,cpp,memory,minimal,after,8,37.56886487826705,3096576,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/48.cpp
48,cpp,memory,minimal,after,9,37.41852380335331,2920448,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/48.cpp
48,cpp,memory,minimal,after,10,37.5549946911633,3026944,0,,,1,0,0,0,generated_code/optimized/memory/minimal/cpp/48.cpp
48,cpp,memory,detailed,after,1,37.588764913380146,3035136,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/48.cpp
48,cpp,memory,detailed,after,2,37.28615306317806,2961408,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/48.cpp
48,cpp,memory,detailed,after,3,37.50430420041084,2953216,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/48.cpp
48,cpp,memory,detailed,after,4,37.18389291316271,3039232,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/48.cpp
48,cpp,memory,detailed,after,5,37.774946074932814,3035136,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/48.cpp
48,cpp,memory,detailed,after,6,35.62525799497962,3051520,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/48.cpp
48,cpp,memory,detailed,after,7,37.932246923446655,3035136,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/48.cpp
48,cpp,memory,detailed,after,8,37.28121379390359,2957312,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/48.cpp
48,cpp,memory,detailed,after,9,35.69014789536595,2961408,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/48.cpp
48,cpp,memory,detailed,after,10,35.41244799271226,3026944,0,,,1,0,0,0,generated_code/optimized/memory/detailed/cpp/48.cpp
48,cpp,balanced,minimal,after,1,35.47519724816084,3026944,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/48.cpp
48,cpp,balanced,minimal,after,2,36.923111882060766,3031040,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/48.cpp
48,cpp,balanced,minimal,after,3,35.61398712918162,3031040,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/48.cpp
48,cpp,balanced,minimal,after,4,36.97424288839102,3096576,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/48.cpp
48,cpp,balanced,minimal,after,5,35.494396928697824,3031040,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/48.cpp
48,cpp,balanced,minimal,after,6,35.37805704399943,3104768,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/48.cpp
48,cpp,balanced,minimal,after,7,37.375143729150295,2957312,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/48.cpp
48,cpp,balanced,minimal,after,8,35.62470665201545,3092480,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/48.cpp
48,cpp,balanced,minimal,after,9,37.463143933564425,2990080,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/48.cpp
48,cpp,balanced,minimal,after,10,36.41127981245518,3096576,0,,,1,0,0,0,generated_code/optimized/balanced/minimal/cpp/48.cpp
48,cpp,balanced,detailed,after,1,37.126692943274975,3088384,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/48.cpp
48,cpp,balanced,detailed,after,2,35.48945672810078,3153920,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/48.cpp
48,cpp,balanced,detailed,after,3,36.85561195015907,3092480,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/48.cpp
48,cpp,balanced,detailed,after,4,37.87233494222164,2953216,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/48.cpp
48,cpp,balanced,detailed,after,5,35.39201570674777,3031040,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/48.cpp
48,cpp,balanced,detailed,after,6,37.705924827605486,3121152,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/48.cpp
48,cpp,balanced,detailed,after,7,37.353354040533304,3096576,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/48.cpp
48,cpp,balanced,detailed,after,8,37.45961422100663,3026944,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/48.cpp
48,cpp,balanced,detailed,after,9,37.10261220112443,3031040,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/48.cpp
48,cpp,balanced,detailed,after,10,37.22719335928559,3035136,0,,,1,0,0,0,generated_code/optimized/balanced/detailed/cpp/48.cpp
49,cpp,,,before,1,37.914725951850414,1155072,0,,,1,0,0,0,generated_code/baseline/cpp/49.cpp
49,cpp,,,before,2,37.50210488215089,1236992,0,,,1,0,0,0,generated_code/baseline/cpp/49.cpp
49,cpp,,,before,3,36.74424160271883,1150976,0,,,1,0,0,0,generated_code/baseline/cpp/49.cpp
49,cpp,,,before,4,36.952732130885124,1232896,0,,,1,0,0,0,generated_code/baseline/cpp/49.cpp
49,cpp,,,before,5,35.6312170624733,1155072,0,,,1,0,0,0,generated_code/baseline/cpp/49.cpp
49,cpp,,,before,6,35.7773476280272,1236992,0,,,1,0,0,0,generated_code/baseline/cpp/49.cpp
49,cpp,,,before,7,37.162862718105316,1146880,0,,,1,0,0,0,generated_code/baseline/cpp/49.cpp
49,cpp,,,before,8,37.566013634204865,1232896,0,,,1,0,0,0,generated_code/baseline/cpp/49.cpp
49,cpp,,,before,9,35.4081061668694,1155072,0,,,1,0,0,0,generated_code/baseline/cpp/49.cpp
49,cpp,,,before,10,36.54843010008335,1150976,0,,,1,0,0,0,generated_code/baseline/cpp/49.cpp
49,cpp,runtime,minimal,after,1,37.642795126885176,1236992,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/49.cpp
49,cpp,runtime,minimal,after,2,36.345889791846275,1155072,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/49.cpp
49,cpp,runtime,minimal,after,3,37.55389433354139,1150976,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/49.cpp
49,cpp,runtime,minimal,after,4,37.714355159550905,1273856,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/49.cpp
49,cpp,runtime,minimal,after,5,35.51918687298894,1236992,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/49.cpp
49,cpp,runtime,minimal,after,6,36.103439051657915,1302528,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/49.cpp
49,cpp,runtime,minimal,after,7,35.24217614904046,1241088,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/49.cpp
49,cpp,runtime,minimal,after,8,35.65693832933903,1241088,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/49.cpp
49,cpp,runtime,minimal,after,9,37.29315381497145,1236992,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/49.cpp
49,cpp,runtime,minimal,after,10,36.51478094980121,1236992,0,,,1,0,0,0,generated_code/optimized/runtime/minimal/cpp/49.cpp
49,cpp,runtime,detailed,after,1,36.58681130036712,1236992,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/49.cpp
49,cpp,runtime,detailed,after,2,37.386644165962934,1208320,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/49.cpp
49,cpp,runtime,detailed,after,3,35.53192690014839,1241088,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/49.cpp
49,cpp,runtime,detailed,after,4,37.582164630293846,1232896,0,,,1,0,0,0,generated_code/optimized/runtime/detailed/cpp/49.cpp
